date,sku_id,location_id,sales_quantity,price,base_price,out_of_stock_flag
2022-03-31,5,1,139,100,100,0
2022-04-01,5,1,127,100,100,0
2022-04-02,5,1,120,100,100,0
2022-04-03,5,1,119,100,100,0
2022-04-04,5,1,126,100,100,0
2022-04-05,5,1,135,100,100,0
2022-04-06,5,1,142,100,100,0
2022-04-07,5,1,137,100,100,0
2022-04-08,5,1,121,100,100,0
2022-04-09,5,1,123,100,100,0
2022-04-10,5,1,117,100,100,0
2022-04-11,5,1,128,100,100,0
2022-04-12,5,1,137,100,100,0
2022-04-13,5,1,135,100,100,0
2022-04-14,5,1,126,100,100,0
2022-04-15,5,1,121,100,100,0
2022-04-16,5,1,131,100,100,0
2022-04-17,5,1,121,100,100,0
2022-04-18,5,1,128,100,100,0
2022-04-19,5,1,132,100,100,0
2022-04-20,5,1,132,100,100,0
2022-04-21,5,1,127,100,100,0
2022-04-22,5,1,115,100,100,0
2022-04-23,5,1,113,100,100,0
2022-04-24,5,1,116,100,100,0
2022-04-25,5,1,128,100,100,0
2022-04-26,5,1,135,100,100,0
2022-04-27,5,1,137,100,100,0
2022-04-28,5,1,129,100,100,0
2022-04-29,5,1,129,100,100,0
2022-04-30,5,1,118,100,100,0
2022-05-01,5,1,117,100,100,0
2022-05-02,5,1,123,100,100,0
2022-05-03,5,1,122,100,100,0
2022-05-04,5,1,131,100,100,0
2022-05-05,5,1,126,80,100,0
2022-05-06,5,1,117,100,100,0
2022-05-07,5,1,108,100,100,0
2022-05-08,5,1,130,100,100,0
2022-05-09,5,1,128,100,100,0
2022-05-10,5,1,127,100,100,0
2022-05-11,5,1,136,100,100,0
2022-05-12,5,1,126,100,100,0
2022-05-13,5,1,119,80,100,0
2022-05-14,5,1,110,100,100,0
2022-05-15,5,1,117,100,100,0
2022-05-16,5,1,121,80,100,0
2022-05-17,5,1,122,100,100,0
2022-05-18,5,1,128,100,100,0
2022-05-19,5,1,123,100,100,0
2022-05-20,5,1,108,100,100,0
2022-05-21,5,1,113,100,100,0
2022-05-22,5,1,109,100,100,0
2022-05-23,5,1,127,100,100,0
2022-05-24,5,1,128,100,100,0
2022-05-25,5,1,128,100,100,0
2022-05-26,5,1,122,100,100,0
2022-05-27,5,1,113,100,100,0
2022-05-28,5,1,111,100,100,0
2022-05-29,5,1,111,100,100,0
2022-05-30,5,1,126,100,100,0
2022-05-31,5,1,132,100,100,0
2022-06-01,5,1,120,100,100,0
2022-06-02,5,1,129,100,100,0
2022-06-03,5,1,123,100,100,0
2022-06-04,5,1,108,100,100,0
2022-06-05,5,1,111,80,100,0
2022-06-06,5,1,120,100,100,0
2022-06-07,5,1,126,100,100,0
2022-06-08,5,1,130,100,100,0
2022-06-09,5,1,121,100,100,0
2022-06-10,5,1,115,100,100,0
2022-06-11,5,1,109,100,100,0
2022-06-12,5,1,112,100,100,0
2022-06-13,5,1,124,80,100,0
2022-06-14,5,1,128,100,100,0
2022-06-15,5,1,116,100,100,0
2022-06-16,5,1,118,100,100,0
2022-06-17,5,1,108,100,100,0
2022-06-18,5,1,101,100,100,0
2022-06-19,5,1,101,100,100,0
2022-06-20,5,1,114,100,100,0
2022-06-21,5,1,117,100,100,0
2022-06-22,5,1,124,100,100,0
2022-06-23,5,1,117,100,100,0
2022-06-24,5,1,102,100,100,0
2022-06-25,5,1,98,80,100,0
2022-06-26,5,1,106,100,100,0
2022-06-27,5,1,100,100,100,0
2022-06-28,5,1,122,100,100,0
2022-06-29,5,1,122,100,100,0
2022-06-30,5,1,118,100,100,0
2022-07-01,5,1,111,100,100,0
2022-07-02,5,1,102,100,100,0
2022-07-03,5,1,99,100,100,0
2022-07-04,5,1,112,100,100,0
2022-07-05,5,1,121,100,100,0
2022-07-06,5,1,116,100,100,0
2022-07-07,5,1,110,100,100,0
2022-07-08,5,1,106,100,100,0
2022-07-09,5,1,97,100,100,0
2022-07-10,5,1,100,100,100,0
2022-07-11,5,1,105,100,100,0
2022-07-12,5,1,108,100,100,0
2022-07-13,5,1,112,100,100,0
2022-07-14,5,1,112,100,100,0
2022-07-15,5,1,93,100,100,0
2022-07-16,5,1,97,100,100,0
2022-07-17,5,1,95,100,100,0
2022-07-18,5,1,104,100,100,0
2022-07-19,5,1,122,100,100,0
2022-07-20,5,1,109,100,100,0
2022-07-21,5,1,110,100,100,0
2022-07-22,5,1,99,100,100,0
2022-07-23,5,1,83,100,100,0
2022-07-24,5,1,95,100,100,0
2022-07-25,5,1,97,100,100,0
2022-07-26,5,1,105,100,100,0
2022-07-27,5,1,112,100,100,0
2022-07-28,5,1,105,100,100,0
2022-07-29,5,1,90,100,100,0
2022-07-30,5,1,88,80,100,0
2022-07-31,5,1,95,100,100,0
2022-08-01,5,1,101,100,100,0
2022-08-02,5,1,100,100,100,0
2022-08-03,5,1,104,100,100,0
2022-08-04,5,1,107,100,100,0
2022-08-05,5,1,93,100,100,0
2022-08-06,5,1,91,100,100,0
2022-08-07,5,1,95,100,100,0
2022-08-08,5,1,98,100,100,0
2022-08-09,5,1,107,80,100,0
2022-08-10,5,1,112,100,100,0
2022-08-11,5,1,101,100,100,0
2022-08-12,5,1,99,100,100,0
2022-08-13,5,1,89,80,100,0
2022-08-14,5,1,90,100,100,0
2022-08-15,5,1,98,100,100,0
2022-08-16,5,1,100,100,100,0
2022-08-17,5,1,101,100,100,0
2022-08-18,5,1,104,100,100,0
2022-08-19,5,1,91,80,100,0
2022-08-20,5,1,78,100,100,0
2022-08-21,5,1,90,100,100,0
2022-08-22,5,1,89,100,100,0
2022-08-23,5,1,104,100,100,0
2022-08-24,5,1,102,100,100,0
2022-08-25,5,1,95,100,100,0
2022-08-26,5,1,84,100,100,0
2022-08-27,5,1,85,100,100,0
2022-08-28,5,1,88,100,100,0
2022-08-29,5,1,93,100,100,0
2022-08-30,5,1,99,100,100,0
2022-08-31,5,1,103,100,100,0
2022-09-01,5,1,99,100,100,0
2022-09-02,5,1,89,80,100,0
2022-09-03,5,1,77,100,100,0
2022-09-04,5,1,90,100,100,0
2022-09-05,5,1,98,100,100,0
2022-09-06,5,1,101,100,100,0
2022-09-07,5,1,106,100,100,0
2022-09-08,5,1,99,100,100,0
2022-09-09,5,1,84,100,100,0
2022-09-10,5,1,68,100,100,0
2022-09-11,5,1,79,100,100,0
2022-09-12,5,1,94,100,100,0
2022-09-13,5,1,97,80,100,0
2022-09-14,5,1,99,100,100,0
2022-09-15,5,1,101,100,100,0
2022-09-16,5,1,90,100,100,0
2022-09-17,5,1,71,100,100,0
2022-09-18,5,1,77,100,100,0
2022-09-19,5,1,97,100,100,0
2022-09-20,5,1,93,100,100,0
2022-09-21,5,1,101,100,100,0
2022-09-22,5,1,95,100,100,0
2022-09-23,5,1,85,100,100,0
2022-09-24,5,1,92,100,100,0
2022-09-25,5,1,75,100,100,0
2022-09-26,5,1,99,80,100,0
2022-09-27,5,1,94,100,100,0
2022-09-28,5,1,95,100,100,0
2022-09-29,5,1,87,100,100,0
2022-09-30,5,1,77,100,100,0
2022-10-01,5,1,83,100,100,0
2022-10-02,5,1,81,100,100,0
2022-10-03,5,1,95,100,100,0
2022-10-04,5,1,90,100,100,0
2022-10-05,5,1,92,100,100,0
2022-10-06,5,1,99,100,100,0
2022-10-07,5,1,75,100,100,0
2022-10-08,5,1,86,100,100,0
2022-10-09,5,1,86,100,100,0
2022-10-10,5,1,95,100,100,0
2022-10-11,5,1,103,100,100,0
2022-10-12,5,1,102,100,100,0
2022-10-13,5,1,99,100,100,0
2022-10-14,5,1,89,100,100,0
2022-10-15,5,1,85,100,100,0
2022-10-16,5,1,84,100,100,0
2022-10-17,5,1,88,100,100,0
2022-10-18,5,1,91,100,100,0
2022-10-19,5,1,96,100,100,0
2022-10-20,5,1,96,100,100,0
2022-10-21,5,1,92,100,100,0
2022-10-22,5,1,84,100,100,0
2022-10-23,5,1,83,100,100,0
2022-10-24,5,1,97,100,100,0
2022-10-25,5,1,99,100,100,0
2022-10-26,5,1,100,100,100,0
2022-10-27,5,1,104,100,100,0
2022-10-28,5,1,81,100,100,0
2022-10-29,5,1,92,100,100,0
2022-10-30,5,1,86,100,100,0
2022-10-31,5,1,90,80,100,0
2022-11-01,5,1,97,100,100,0
2022-11-02,5,1,105,100,100,0
2022-11-03,5,1,90,100,100,0
2022-11-04,5,1,88,100,100,0
2022-11-05,5,1,76,100,100,0
2022-11-06,5,1,84,100,100,0
2022-11-07,5,1,91,100,100,0
2022-11-08,5,1,102,100,100,0
2022-11-09,5,1,106,100,100,0
2022-11-10,5,1,97,100,100,0
2022-11-11,5,1,90,100,100,0
2022-11-12,5,1,87,100,100,0
2022-11-13,5,1,82,100,100,0
2022-11-14,5,1,94,100,100,0
2022-11-15,5,1,107,100,100,0
2022-11-16,5,1,92,100,100,0
2022-11-17,5,1,105,100,100,0
2022-11-18,5,1,93,100,100,0
2022-11-19,5,1,91,100,100,0
2022-11-20,5,1,96,100,100,0
2022-11-21,5,1,90,100,100,0
2022-11-22,5,1,105,100,100,0
2022-11-23,5,1,107,100,100,0
2022-11-24,5,1,107,100,100,0
2022-11-25,5,1,98,100,100,0
2022-11-26,5,1,85,100,100,0
2022-11-27,5,1,96,100,100,0
2022-11-28,5,1,107,100,100,0
2022-11-29,5,1,101,100,100,0
2022-11-30,5,1,107,100,100,0
2022-12-01,5,1,107,100,100,0
2022-12-02,5,1,94,100,100,0
2022-12-03,5,1,88,100,100,0
2022-12-04,5,1,97,100,100,0
2022-12-05,5,1,112,80,100,0
2022-12-06,5,1,102,100,100,0
2022-12-07,5,1,117,100,100,0
2022-12-08,5,1,106,100,100,0
2022-12-09,5,1,91,100,100,0
2022-12-10,5,1,88,100,100,0
2022-12-11,5,1,100,100,100,0
2022-12-12,5,1,87,100,100,0
2022-12-13,5,1,104,100,100,0
2022-12-14,5,1,111,100,100,0
2022-12-15,5,1,113,100,100,0
2022-12-16,5,1,98,100,100,0
2022-12-17,5,1,103,100,100,0
2022-12-18,5,1,101,100,100,0
2022-12-19,5,1,111,100,100,0
2022-12-20,5,1,127,80,100,0
2022-12-21,5,1,112,100,100,0
2022-12-22,5,1,108,100,100,0
2022-12-23,5,1,107,100,100,0
2022-12-24,5,1,95,80,100,0
2022-12-25,5,1,100,80,100,0
2022-12-26,5,1,108,100,100,0
2022-12-27,5,1,123,100,100,0
2022-12-28,5,1,124,100,100,0
2022-12-29,5,1,114,80,100,0
2022-12-30,5,1,108,100,100,0
2022-12-31,5,1,110,100,100,0
2023-01-01,5,1,108,100,100,0
2023-01-02,5,1,106,100,100,0
2023-01-03,5,1,122,100,100,0
2023-01-04,5,1,131,100,100,0
2023-01-05,5,1,117,100,100,0
2023-01-06,5,1,114,100,100,0
2023-01-07,5,1,101,100,100,0
2023-01-08,5,1,115,100,100,0
2023-01-09,5,1,116,100,100,0
2023-01-10,5,1,122,100,100,0
2023-01-11,5,1,117,100,100,0
2023-01-12,5,1,125,100,100,0
2023-01-13,5,1,123,100,100,0
2023-01-14,5,1,100,80,100,0
2023-01-15,5,1,104,100,100,0
2023-01-16,5,1,126,100,100,0
2023-01-17,5,1,124,100,100,0
2023-01-18,5,1,122,100,100,0
2023-01-19,5,1,125,100,100,0
2023-01-20,5,1,104,100,100,0
2023-01-21,5,1,114,80,100,0
2023-01-22,5,1,110,100,100,0
2023-01-23,5,1,119,100,100,0
2023-01-24,5,1,129,100,100,0
2023-01-25,5,1,134,100,100,0
2023-01-26,5,1,122,100,100,0
2023-01-27,5,1,129,100,100,0
2023-01-28,5,1,113,100,100,0
2023-01-29,5,1,110,100,100,0
2023-01-30,5,1,126,100,100,0
2023-01-31,5,1,132,100,100,0
2023-02-01,5,1,136,100,100,0
2023-02-02,5,1,129,100,100,0
2023-02-03,5,1,121,80,100,0
2023-02-04,5,1,111,100,100,0
2023-02-05,5,1,120,100,100,0
2023-02-06,5,1,125,100,100,0
2023-02-07,5,1,128,100,100,0
2023-02-08,5,1,135,100,100,0
2023-02-09,5,1,125,100,100,0
2023-02-10,5,1,119,100,100,0
2023-02-11,5,1,107,100,100,0
2023-02-12,5,1,121,100,100,0
2023-02-13,5,1,132,100,100,0
2023-02-14,5,1,129,100,100,0
2023-02-15,5,1,134,100,100,0
2023-02-16,5,1,129,100,100,0
2023-02-17,5,1,130,100,100,0
2023-02-18,5,1,118,100,100,0
2023-02-19,5,1,125,100,100,0
2023-02-20,5,1,127,100,100,0
2023-02-21,5,1,135,100,100,0
2023-02-22,5,1,131,100,100,0
2023-02-23,5,1,127,100,100,0
2023-02-24,5,1,139,100,100,0
2023-02-25,5,1,122,100,100,0
2023-02-26,5,1,117,100,100,0
2023-02-27,5,1,127,100,100,0
2023-02-28,5,1,137,100,100,0
2023-03-01,5,1,136,100,100,0
2023-03-02,5,1,127,100,100,0
2023-03-03,5,1,125,100,100,0
2023-03-04,5,1,121,100,100,0
2023-03-05,5,1,123,100,100,0
2023-03-06,5,1,136,100,100,0
2023-03-07,5,1,146,100,100,0
2023-03-08,5,1,138,100,100,0
2023-03-09,5,1,133,100,100,0
2023-03-10,5,1,117,100,100,0
2023-03-11,5,1,125,100,100,0
2023-03-12,5,1,126,100,100,0
2023-03-13,5,1,136,100,100,0
2023-03-14,5,1,134,100,100,0
2023-03-15,5,1,158,100,100,0
2023-03-16,5,1,134,100,100,0
2023-03-17,5,1,125,100,100,0
2023-03-18,5,1,124,80,100,0
2023-03-19,5,1,123,100,100,0
2023-03-20,5,1,125,100,100,0
2023-03-21,5,1,147,100,100,0
2023-03-22,5,1,134,100,100,0
2023-03-23,5,1,142,100,100,0
2023-03-24,5,1,131,100,100,0
2023-03-25,5,1,120,100,100,0
2023-03-26,5,1,119,100,100,0
2023-03-27,5,1,126,100,100,0
2023-03-28,5,1,143,100,100,0
2023-03-29,5,1,144,100,100,0
2023-03-30,5,1,146,100,100,0
2023-03-31,5,1,129,100,100,0
2023-04-01,5,1,126,80,100,0
2023-04-02,5,1,131,100,100,0
2023-04-03,5,1,137,100,100,0
2023-04-04,5,1,144,100,100,0
2023-04-05,5,1,133,100,100,0
2023-04-06,5,1,144,100,100,0
2023-04-07,5,1,131,100,100,0
2023-04-08,5,1,123,100,100,0
2023-04-09,5,1,123,100,100,0
2023-04-10,5,1,136,100,100,0
2023-04-11,5,1,133,100,100,0
2023-04-12,5,1,143,100,100,0
2023-04-13,5,1,132,100,100,0
2023-04-14,5,1,134,100,100,0
2023-04-15,5,1,130,100,100,0
2023-04-16,5,1,123,100,100,0
2023-04-17,5,1,125,100,100,0
2023-04-18,5,1,143,100,100,0
2023-04-19,5,1,136,100,100,0
2023-04-20,5,1,139,100,100,0
2023-04-21,5,1,129,100,100,0
2023-04-22,5,1,125,100,100,0
2023-04-23,5,1,128,100,100,0
2023-04-24,5,1,142,100,100,0
2023-04-25,5,1,143,100,100,0
2023-04-26,5,1,143,100,100,0
2023-04-27,5,1,138,80,100,0
2023-04-28,5,1,130,100,100,0
2023-04-29,5,1,126,100,100,0
2023-04-30,5,1,119,100,100,0
2023-05-01,5,1,126,100,100,0
2023-05-02,5,1,132,100,100,0
2023-05-03,5,1,143,100,100,0
2023-05-04,5,1,126,100,100,0
2023-05-05,5,1,122,100,100,0
2023-05-06,5,1,122,100,100,0
2023-05-07,5,1,121,100,100,0
2023-05-08,5,1,131,100,100,0
2023-05-09,5,1,140,100,100,0
2023-05-10,5,1,146,100,100,0
2023-05-11,5,1,140,100,100,0
2023-05-12,5,1,125,100,100,0
2023-05-13,5,1,118,100,100,0
2023-05-14,5,1,115,100,100,0
2023-05-15,5,1,134,100,100,0
2023-05-16,5,1,130,100,100,0
2023-05-17,5,1,141,80,100,0
2023-05-18,5,1,136,100,100,0
2023-05-19,5,1,126,100,100,0
2023-05-20,5,1,123,80,100,0
2023-05-21,5,1,123,100,100,0
2023-05-22,5,1,133,100,100,0
2023-05-23,5,1,139,100,100,0
2023-05-24,5,1,133,100,100,0
2023-05-25,5,1,139,100,100,0
2023-05-26,5,1,124,100,100,0
2023-05-27,5,1,119,100,100,0
2023-05-28,5,1,113,100,100,0
2023-05-29,5,1,129,100,100,0
2023-05-30,5,1,132,100,100,0
2023-05-31,5,1,136,100,100,0
2023-06-01,5,1,138,100,100,0
2023-06-02,5,1,123,100,100,0
2023-06-03,5,1,107,100,100,0
2023-06-04,5,1,115,100,100,0
2023-06-05,5,1,121,100,100,0
2023-06-06,5,1,130,100,100,0
2023-06-07,5,1,121,80,100,0
2023-06-08,5,1,129,100,100,0
2023-06-09,5,1,121,100,100,0
2023-06-10,5,1,108,100,100,0
2023-06-11,5,1,123,100,100,0
2023-06-12,5,1,116,100,100,0
2023-06-13,5,1,127,100,100,0
2023-06-14,5,1,134,100,100,0
2023-06-15,5,1,124,100,100,0
2023-06-16,5,1,125,100,100,0
2023-06-17,5,1,105,100,100,0
2023-06-18,5,1,115,100,100,0
2023-06-19,5,1,120,100,100,0
2023-06-20,5,1,128,100,100,0
2023-06-21,5,1,133,100,100,0
2023-06-22,5,1,126,100,100,0
2023-06-23,5,1,110,100,100,0
2023-06-24,5,1,103,100,100,0
2023-06-25,5,1,111,100,100,0
2023-06-26,5,1,112,100,100,0
2023-06-27,5,1,125,100,100,0
2023-06-28,5,1,125,100,100,0
2023-06-29,5,1,122,80,100,0
2023-06-30,5,1,103,100,100,0
2023-07-01,5,1,96,100,100,0
2023-07-02,5,1,118,100,100,0
2023-07-03,5,1,113,100,100,0
2023-07-04,5,1,124,100,100,0
2023-07-05,5,1,127,100,100,0
2023-07-06,5,1,118,100,100,0
2023-07-07,5,1,100,100,100,0
2023-07-08,5,1,108,100,100,0
2023-07-09,5,1,111,100,100,0
2023-07-10,5,1,113,100,100,0
2023-07-11,5,1,115,80,100,0
2023-07-12,5,1,124,100,100,0
2023-07-13,5,1,121,100,100,0
2023-07-14,5,1,113,100,100,0
2023-07-15,5,1,109,100,100,0
2023-07-16,5,1,96,100,100,0
2023-07-17,5,1,110,100,100,0
2023-07-18,5,1,117,100,100,0
2023-07-19,5,1,118,100,100,0
2023-07-20,5,1,110,100,100,0
2023-07-21,5,1,101,100,100,0
2023-07-22,5,1,101,100,100,0
2023-07-23,5,1,94,100,100,0
2023-07-24,5,1,109,100,100,0
2023-07-25,5,1,119,100,100,0
2023-07-26,5,1,116,100,100,0
2023-07-27,5,1,114,100,100,0
2023-07-28,5,1,111,100,100,0
2023-07-29,5,1,104,100,100,0
2023-07-30,5,1,96,100,100,0
2023-07-31,5,1,96,100,100,0
2023-08-01,5,1,114,100,100,0
2023-08-02,5,1,112,100,100,0
2023-08-03,5,1,113,100,100,0
2023-08-04,5,1,104,100,100,0
2023-08-05,5,1,92,100,100,0
2023-08-06,5,1,93,100,100,0
2023-08-07,5,1,105,100,100,0
2023-08-08,5,1,116,100,100,0
2023-08-09,5,1,108,100,100,0
2023-08-10,5,1,111,100,100,0
2023-08-11,5,1,103,100,100,0
2023-08-12,5,1,98,100,100,0
2023-08-13,5,1,93,100,100,0
2023-08-14,5,1,110,100,100,0
2023-08-15,5,1,112,100,100,0
2023-08-16,5,1,105,100,100,0
2023-08-17,5,1,103,100,100,0
2023-08-18,5,1,101,100,100,0
2023-08-19,5,1,94,100,100,0
2023-08-20,5,1,94,100,100,0
2023-08-21,5,1,98,100,100,0
2023-08-22,5,1,106,100,100,0
2023-08-23,5,1,108,100,100,0
2023-08-24,5,1,112,100,100,0
2023-08-25,5,1,96,100,100,0
2023-08-26,5,1,83,100,100,0
2023-08-27,5,1,98,100,100,0
2023-08-28,5,1,102,100,100,0
2023-08-29,5,1,103,100,100,0
2023-08-30,5,1,111,100,100,0
2023-08-31,5,1,107,100,100,0
2023-09-01,5,1,85,100,100,0
2023-09-02,5,1,86,100,100,0
2023-09-03,5,1,87,100,100,0
2023-09-04,5,1,100,100,100,0
2023-09-05,5,1,112,100,100,0
2023-09-06,5,1,111,100,100,0
2023-09-07,5,1,105,100,100,0
2023-09-08,5,1,90,100,100,0
2023-09-09,5,1,86,100,100,0
2023-09-10,5,1,88,100,100,0
2023-09-11,5,1,99,100,100,0
2023-09-12,5,1,112,100,100,0
2023-09-13,5,1,103,100,100,0
2023-09-14,5,1,97,100,100,0
2023-09-15,5,1,98,80,100,0
2023-09-16,5,1,88,100,100,0
2023-09-17,5,1,85,100,100,0
2023-09-18,5,1,95,100,100,0
2023-09-19,5,1,98,100,100,0
2023-09-20,5,1,104,100,100,0
2023-09-21,5,1,98,100,100,0
2023-09-22,5,1,98,100,100,0
2023-09-23,5,1,84,100,100,0
2023-09-24,5,1,91,100,100,0
2023-09-25,5,1,97,80,100,0
2023-09-26,5,1,104,100,100,0
2023-09-27,5,1,105,100,100,0
2023-09-28,5,1,105,100,100,0
2023-09-29,5,1,93,80,100,0
2023-09-30,5,1,82,100,100,0
2023-10-01,5,1,89,100,100,0
2023-10-02,5,1,102,100,100,0
2023-10-03,5,1,107,100,100,0
2023-10-04,5,1,109,100,100,0
2023-10-05,5,1,113,100,100,0
2023-10-06,5,1,90,100,100,0
2023-10-07,5,1,86,100,100,0
2023-10-08,5,1,85,80,100,0
2023-10-09,5,1,96,100,100,0
2023-10-10,5,1,101,100,100,0
2023-10-11,5,1,105,100,100,0
2023-10-12,5,1,102,100,100,0
2023-10-13,5,1,89,100,100,0
2023-10-14,5,1,90,100,100,0
2023-10-15,5,1,85,100,100,0
2023-10-16,5,1,101,100,100,0
2023-10-17,5,1,112,100,100,0
2023-10-18,5,1,110,100,100,0
2023-10-19,5,1,100,100,100,0
2023-10-20,5,1,94,100,100,0
2023-10-21,5,1,96,100,100,0
2023-10-22,5,1,99,100,100,0
2023-10-23,5,1,100,80,100,0
2023-10-24,5,1,106,100,100,0
2023-10-25,5,1,117,100,100,0
2023-10-26,5,1,103,80,100,0
2023-10-27,5,1,104,100,100,0
2023-10-28,5,1,92,100,100,0
2023-10-29,5,1,86,100,100,0
2023-10-30,5,1,107,100,100,0
2023-10-31,5,1,123,100,100,0
2023-11-01,5,1,109,100,100,0
2023-11-02,5,1,104,100,100,0
2023-11-03,5,1,103,100,100,0
2023-11-04,5,1,97,100,100,0
2023-11-05,5,1,95,100,100,0
2023-11-06,5,1,107,100,100,0
2023-11-07,5,1,113,100,100,0
2023-11-08,5,1,116,100,100,0
2023-11-09,5,1,115,100,100,0
2023-11-10,5,1,97,100,100,0
2023-11-11,5,1,98,100,100,0
2023-11-12,5,1,94,100,100,0
2023-11-13,5,1,111,100,100,0
2023-11-14,5,1,116,100,100,0
2023-11-15,5,1,114,100,100,0
2023-11-16,5,1,105,100,100,0
2023-11-17,5,1,101,100,100,0
2023-11-18,5,1,108,100,100,0
2023-11-19,5,1,87,100,100,0
2023-11-20,5,1,104,100,100,0
2023-11-21,5,1,111,100,100,0
2023-11-22,5,1,124,100,100,0
2023-11-23,5,1,102,100,100,0
2023-11-24,5,1,98,100,100,0
2023-11-25,5,1,103,80,100,0
2023-11-26,5,1,103,100,100,0
2023-11-27,5,1,108,100,100,0
2023-11-28,5,1,118,100,100,0
2023-11-29,5,1,120,100,100,0
2023-11-30,5,1,116,100,100,0
2023-12-01,5,1,109,100,100,0
2023-12-02,5,1,92,100,100,0
2023-12-03,5,1,93,100,100,0
2023-12-04,5,1,107,100,100,0
2023-12-05,5,1,115,100,100,0
2023-12-06,5,1,126,100,100,0
2023-12-07,5,1,129,100,100,0
2023-12-08,5,1,116,100,100,0
2023-12-09,5,1,104,100,100,0
2023-12-10,5,1,105,100,100,0
2023-12-11,5,1,114,100,100,0
2023-12-12,5,1,120,100,100,0
2023-12-13,5,1,112,100,100,0
2023-12-14,5,1,120,100,100,0
2023-12-15,5,1,102,100,100,0
2023-12-16,5,1,117,100,100,0
2023-12-17,5,1,106,100,100,0
2023-12-18,5,1,113,100,100,0
2023-12-19,5,1,129,100,100,0
2023-12-20,5,1,117,100,100,0
2023-12-21,5,1,121,100,100,0
2023-12-22,5,1,112,100,100,0
2023-12-23,5,1,106,100,100,0
2023-12-24,5,1,103,100,100,0
2023-12-25,5,1,113,100,100,0
2023-12-26,5,1,135,100,100,0
2023-12-27,5,1,123,100,100,0
2023-12-28,5,1,116,100,100,0
2023-12-29,5,1,115,100,100,0
2023-12-30,5,1,102,100,100,0
2023-12-31,5,1,104,100,100,0
2022-01-01,5,2,108,100,100,0
2022-01-02,5,2,104,80,100,0
2022-01-03,5,2,102,80,100,0
2022-01-04,5,2,120,100,100,0
2022-01-05,5,2,111,100,100,0
2022-01-06,5,2,111,100,100,0
2022-01-07,5,2,97,100,100,0
2022-01-08,5,2,105,100,100,0
2022-01-09,5,2,111,100,100,0
2022-01-10,5,2,109,100,100,0
2022-01-11,5,2,117,100,100,0
2022-01-12,5,2,125,100,100,0
2022-01-13,5,2,116,100,100,0
2022-01-14,5,2,109,100,100,0
2022-01-15,5,2,92,100,100,0
2022-01-16,5,2,99,100,100,0
2022-01-17,5,2,115,100,100,0
2022-01-18,5,2,132,100,100,0
2022-01-19,5,2,123,100,100,0
2022-01-20,5,2,129,100,100,0
2022-01-21,5,2,114,100,100,0
2022-01-22,5,2,104,80,100,0
2022-01-23,5,2,107,100,100,0
2022-01-24,5,2,116,100,100,0
2022-01-25,5,2,121,100,100,0
2022-01-26,5,2,131,100,100,0
2022-01-27,5,2,132,100,100,0
2022-01-28,5,2,109,100,100,0
2022-01-29,5,2,104,100,100,0
2022-01-30,5,2,111,100,100,0
2022-01-31,5,2,131,100,100,0
2022-02-01,5,2,124,100,100,0
2022-02-02,5,2,134,100,100,0
2022-02-03,5,2,126,100,100,0
2022-02-04,5,2,123,100,100,0
2022-02-05,5,2,108,100,100,0
2022-02-06,5,2,133,100,100,0
2022-02-07,5,2,118,100,100,0
2022-02-08,5,2,130,100,100,0
2022-02-09,5,2,131,100,100,0
2022-02-10,5,2,135,100,100,0
2022-02-11,5,2,120,100,100,0
2022-02-12,5,2,117,100,100,0
2022-02-13,5,2,119,100,100,0
2022-02-14,5,2,127,100,100,0
2022-02-15,5,2,134,100,100,0
2022-02-16,5,2,135,100,100,0
2022-02-17,5,2,139,100,100,0
2022-02-18,5,2,110,100,100,0
2022-02-19,5,2,112,100,100,0
2022-02-20,5,2,119,100,100,0
2022-02-21,5,2,124,100,100,0
2022-02-22,5,2,130,100,100,0
2022-02-23,5,2,135,100,100,0
2022-02-24,5,2,127,100,100,0
2022-02-25,5,2,119,100,100,0
2022-02-26,5,2,116,100,100,0
2022-02-27,5,2,120,100,100,0
2022-02-28,5,2,128,100,100,0
2022-03-01,5,2,135,100,100,0
2022-03-02,5,2,137,100,100,0
2022-03-03,5,2,132,100,100,0
2022-03-04,5,2,122,100,100,0
2022-03-05,5,2,119,100,100,0
2022-03-06,5,2,125,100,100,0
2022-03-07,5,2,123,100,100,0
2022-03-08,5,2,143,100,100,0
2022-03-09,5,2,140,100,100,0
2022-03-10,5,2,133,80,100,0
2022-03-11,5,2,142,100,100,0
2022-03-12,5,2,118,100,100,0
2022-03-13,5,2,119,100,100,0
2022-03-14,5,2,140,100,100,0
2022-03-15,5,2,146,100,100,0
2022-03-16,5,2,141,100,100,0
2022-03-17,5,2,139,100,100,0
2022-03-18,5,2,130,100,100,0
2022-03-19,5,2,120,100,100,0
2022-03-20,5,2,123,100,100,0
2022-03-21,5,2,137,100,100,0
2022-03-22,5,2,137,100,100,0
2022-03-23,5,2,148,100,100,0
2022-03-24,5,2,142,100,100,0
2022-03-25,5,2,131,100,100,0
2022-03-26,5,2,120,100,100,0
2022-03-27,5,2,123,100,100,0
2022-03-28,5,2,135,100,100,0
2022-03-29,5,2,134,100,100,0
2022-03-30,5,2,138,100,100,0
2022-03-31,5,2,139,100,100,0
2022-04-01,5,2,125,100,100,0
2022-04-02,5,2,126,100,100,0
2022-04-03,5,2,116,100,100,0
2022-04-04,5,2,140,100,100,0
